"Master"	"Accession"	"Description"	"Exp..q.value..Combined"	"Contaminant"	"Sum.PEP.Score"	"Coverage...."	"X..Peptides"	"X..PSMs"	"X..Unique.Peptides"	"X..AAs"	"MW..kDa."	"calc..pI"	"Score.Sequest.HT..Sequest.HT"	"X..Peptides..by.Search.Engine...Sequest.HT"	"X..Razor.Peptides"	"Abundances..Normalized...F1..Sample"	"Abundances..Normalized...F2..Sample"	"Abundances..Normalized...F3..Sample"	"Abundances..Normalized...F4..Sample"	"Abundances..Normalized...F5..Sample"	"Abundances..Normalized...F6..Sample"	"Abundances..Normalized...F7..Sample"	"Abundances..Normalized...F8..Sample"	"Abundances..Normalized...F9..Sample"	"Abundances..Normalized...F10..Sample"	"Abundances..Normalized...F11..Sample"	"Abundances..Normalized...F12..Sample"
"IsMasterProtein"	"Q96HY6"	"DDRGK domain-containing protein 1 OS=Homo sapiens OX=9606 GN=DDRGK1 PE=1 SV=2"	0	"FALSE"	6.13	4	1	18	1	314	35.6	5.12	20.23	1	0	102773.875	113143.3515625	100057.40625	125502.5	124993.8671875	135966.046875	109319.6796875	73687.96875	108178.8203125	88320.484375	88162.53125	104544.921875
"IsMasterProtein"	"P13987"	"CD59 glycoprotein OS=Homo sapiens OX=9606 GN=CD59 PE=1 SV=1"	0.003	"FALSE"	3.358	6	1	9	1	128	14.2	6.48	17.24	1	0	2214015	4007279	NA	NA	NA	1727704.75	4015191	2916719.75	NA	1934581.125	2256011.25	1110197
"IsMasterProtein"	"Q27J81"	"Inverted formin-2 OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=2"	0	"FALSE"	8.219	1	1	12	1	1249	135.5	5.38	5.25	1	0	133381.890625	180050.4375	164453.640625	94440.3984375	94568.2265625	80023.6875	80516.625	92503.34375	93602.984375	54090.18359375	71907.1328125	81125.1484375
"IsMasterProtein"	"Q53EL9"	"Seizure protein 6 homolog OS=Homo sapiens OX=9606 GN=SEZ6 PE=1 SV=2"	0.016	"FALSE"	2.456	1	1	2	1	994	107.4	5.34	0	1	0	NA	NA	NA	56576.8125	NA	128553.3046875	NA	NA	NA	52054.83203125	56650.59765625	68586.34375
"IsMasterProtein"	"A0A1B0GTU1"	"Zinc finger CCCH domain-containing protein 11B OS=Homo sapiens OX=9606 GN=ZC3H11B PE=4 SV=1"	0.001	"FALSE"	3.9	2	1	1	1	805	88.9	6.81	1.79	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"O14628"	"Zinc finger protein 195 OS=Homo sapiens OX=9606 GN=ZNF195 PE=1 SV=2"	0.049	"FALSE"	1.94	1	1	3	1	629	72.3	8.09	0	1	0	8275362.5	6524721	4899959	7791959	8559597	6595369	11623637	5890199	7470562	5622096.5	6994923.5	8151623
"IsMasterProtein"	"Q96JK2"	"DDB1- and CUL4-associated factor 5 OS=Homo sapiens OX=9606 GN=DCAF5 PE=1 SV=2"	0.011	"FALSE"	2.629	1	1	1	1	942	103.9	5.76	0	1	0	387166.90625	433233.28125	479379.125	434332.6875	612316.6875	733246.3125	553665.8125	452645.75	663406	239805.078125	331612.90625	175966.125
"IsMasterProtein"	"Q9BYG3"	"MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1"	0	"FALSE"	8.971	6	1	10	1	293	34.2	9.88	7.87	1	0	1017157.125	1062806.875	755376	426864.28125	425974.9375	586781.875	304844.21875	209301	259222.40625	272545.84375	315849.15625	306574.1875
"IsMasterProtein"	"Q9HCN4"	"GPN-loop GTPase 1 OS=Homo sapiens OX=9606 GN=GPN1 PE=1 SV=1"	0.001	"FALSE"	5.091	4	1	8	1	374	41.7	4.92	0	1	0	121601.3515625	211871.625	223573.8125	159170.171875	151912.5	132558.765625	NA	NA	85580.875	137934.25	139944.6875	247238.40625
"IsMasterProtein"	"Q13835"	"Plakophilin-1 OS=Homo sapiens OX=9606 GN=PKP1 PE=1 SV=2"	0.048	"FALSE"	1.942	1	1	1	1	747	82.8	9.13	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"O00566"	"U3 small nucleolar ribonucleoprotein protein MPP10 OS=Homo sapiens OX=9606 GN=MPHOSPH10 PE=1 SV=2"	0.001	"FALSE"	4.046	3	1	2	1	681	78.8	4.86	0	1	0	84367.8125	146924.859375	86869.8203125	NA	NA	38270.8046875	26919.203125	NA	NA	70266.6875	41448.8125	93393.828125
"IsMasterProtein"	"P18440"	"Arylamine N-acetyltransferase 1 OS=Homo sapiens OX=9606 GN=NAT1 PE=1 SV=2"	0	"FALSE"	6.242	5	1	6	1	290	33.9	6.54	4.95	1	0	26683.99609375	36533.1328125	43149.7578125	16497.765625	26233.15234375	20698.703125	15187.6103515625	27787.693359375	65407.0703125	45569.19140625	63006.64453125	47049.8359375
"IsMasterProtein"	"Q04323"	"UBX domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBXN1 PE=1 SV=2"	0.004	"FALSE"	3.057	4	1	1	1	297	33.3	5.25	0	1	0	330613.65625	469265.53125	536948.875	303331.15625	393685.71875	NA	NA	NA	NA	NA	NA	252357.828125
"IsMasterProtein"	"O43194"	"G-protein coupled receptor 39 OS=Homo sapiens OX=9606 GN=GPR39 PE=1 SV=1"	0.003	"FALSE"	3.238	3	1	4	1	453	51.3	9.29	6.97	1	0	NA	NA	NA	NA	NA	NA	NA	461031.09375	NA	NA	NA	NA
"IsMasterProtein"	"Q96GC9"	"Vacuole membrane protein 1 OS=Homo sapiens OX=9606 GN=VMP1 PE=1 SV=1"	0.045	"FALSE"	1.961	2	1	5	1	406	46.2	6.95	0	1	0	35802.04296875	72061.5234375	73689.3359375	39853.9765625	53763.5078125	89152.8125	89140.5078125	91443.3984375	112152.1015625	49940.87890625	81573.5625	30462.529296875
"IsMasterProtein"	"P24928"	"DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens OX=9606 GN=POLR2A PE=1 SV=2"	0.054	"FALSE"	1.895	1	1	1	1	1970	217	7.37	0	1	0	141900.234375	100034.1640625	138527.703125	NA	74764.609375	61110.8125	38064.69140625	50751.52734375	54747.1640625	75406.296875	78730.2890625	52006.1171875
"IsMasterProtein"	"O76003"	"Glutaredoxin-3 OS=Homo sapiens OX=9606 GN=GLRX3 PE=1 SV=2"	0.008	"FALSE"	2.817	3	1	5	1	335	37.4	5.39	1.64	1	0	1161102	1338565.125	1178975	1480284.375	1881874.75	2117384.75	894585.6875	1055022.375	927999.5625	1192485.375	1069879.5	1265730.125
"IsMasterProtein"	"Q14168"	"MAGUK p55 subfamily member 2 OS=Homo sapiens OX=9606 GN=MPP2 PE=1 SV=3"	0.002	"FALSE"	3.487	2	1	3	1	576	64.5	6.77	5.63	1	0	143524.390625	154119.171875	115346	59156.01953125	67496.9765625	NA	NA	NA	57798.63671875	NA	82918.0703125	78512.171875
"IsMasterProtein"	"Q9Y2Q3"	"Glutathione S-transferase kappa 1 OS=Homo sapiens OX=9606 GN=GSTK1 PE=1 SV=3"	0.024	"FALSE"	2.205	7	1	5	1	226	25.5	8.41	2.67	1	0	126778.7734375	66743.984375	138457.421875	139683.734375	202398.4375	50159.796875	33518.15625	59505.09375	NA	102754.6796875	29304.388671875	136534.125
"IsMasterProtein"	"Q9NUQ8"	"ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2"	0.001	"FALSE"	4.196	1	1	2	1	709	79.7	6.34	0	1	0	74933	133344.84375	87864.984375	NA	NA	NA	NA	NA	57248.1015625	NA	38923.85546875	NA
"IsMasterProtein"	"Q9NPI0"	"Transmembrane protein 138 OS=Homo sapiens OX=9606 GN=TMEM138 PE=1 SV=1"	0	"FALSE"	5.764	9	1	10	1	162	19.2	9.66	0	1	0	233468.515625	198465.609375	172620.3125	81010.09375	163967.90625	88562.9453125	176168.421875	179617.625	231225.5	156666.359375	206358.65625	165564.4375
"IsMasterProtein"	"Q9H0R4"	"Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=HDHD2 PE=1 SV=1"	0.054	"FALSE"	1.892	3	1	2	1	259	28.5	6.24	0	1	0	NA	NA	NA	1014678.4375	NA	NA	528490.75	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q6VN20"	"Ran-binding protein 10 OS=Homo sapiens OX=9606 GN=RANBP10 PE=1 SV=1"	0.002	"FALSE"	3.701	2	1	5	1	620	67.2	6.77	2.29	1	0	2690504.25	2858832.75	2253550	2471025	3391703.75	2011776.25	1814903.375	2552983	2352893	2524190	2984548.75	2285296.5
"IsMasterProtein"	"O95235"	"Kinesin-like protein KIF20A OS=Homo sapiens OX=9606 GN=KIF20A PE=1 SV=1"	0	"FALSE"	8.14	2	1	4	1	890	100.2	6.92	8.66	1	0	NA	183521.5	NA	16877.546875	NA	65954.5234375	50093.1875	44719.62109375	NA	NA	NA	107124.546875
"IsMasterProtein"	"P34981"	"Thyrotropin-releasing hormone receptor OS=Homo sapiens OX=9606 GN=TRHR PE=1 SV=1"	0.037	"FALSE"	2.032	4	1	1	1	398	45.1	8.28	0	1	0	411526.34375	496761.6875	NA	415430.6875	592095.125	518728.25	249730.765625	92859.1328125	138641.703125	272546.25	250908.765625	272310.03125
"IsMasterProtein"	"Q5SY16"	"Polynucleotide 5'-hydroxyl-kinase NOL9 OS=Homo sapiens OX=9606 GN=NOL9 PE=1 SV=1"	0.016	"FALSE"	2.444	1	1	4	1	702	79.3	9.13	0	1	0	271840.90625	425633.78125	288812.21875	281960.875	196026.515625	NA	NA	139142.984375	123046.03125	NA	131925.3125	158475.234375
"IsMasterProtein"	"Q8N9I5"	"Fatty acid desaturase 6 OS=Homo sapiens OX=9606 GN=FADS6 PE=1 SV=2"	0.052	"FALSE"	1.919	2	1	2	1	356	40.4	8	0	1	0	288514.28125	183181.75	NA	394711.96875	192758.734375	312464.375	NA	430778.96875	NA	168968	149651.28125	176727.296875
"IsMasterProtein"	"Q9UH62"	"Armadillo repeat-containing X-linked protein 3 OS=Homo sapiens OX=9606 GN=ARMCX3 PE=1 SV=1"	0.057	"FALSE"	1.876	4	1	5	1	379	42.5	8.37	2.11	1	0	9063.478515625	31263.40234375	NA	21194.447265625	36138.0390625	14851.0263671875	14670.7451171875	NA	21175.65625	22005.966796875	NA	23655.39453125
"IsMasterProtein"	"Q9Y316"	"Protein MEMO1 OS=Homo sapiens OX=9606 GN=MEMO1 PE=1 SV=1"	0.016	"FALSE"	2.493	3	1	4	1	297	33.7	7.14	8.3	1	0	87521680	77961384	52762476	239951408	206753312	145027952	93281064	51979352	79063080	61111764	60018504	79474944
"IsMasterProtein"	"O75665"	"Oral-facial-digital syndrome 1 protein OS=Homo sapiens OX=9606 GN=OFD1 PE=1 SV=1"	0.055	"FALSE"	1.89	1	1	6	1	1012	116.6	6.1	11.93	1	0	4589342.5	7464973.5	5821696	6821861	11069716	7068995	12866110	9508022	11684129	8630801	8110602	8088998
"IsMasterProtein"	"Q9UPY3"	"Endoribonuclease Dicer OS=Homo sapiens OX=9606 GN=DICER1 PE=1 SV=3"	0.002	"FALSE"	3.554	0	1	2	1	1922	218.5	5.68	3.96	1	0	198270.625	NA	89428.6796875	75802.0078125	NA	67764.5	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"P48730"	"Casein kinase I isoform delta OS=Homo sapiens OX=9606 GN=CSNK1D PE=1 SV=2"	0	"FALSE"	5.666	3	1	6	1	415	47.3	9.74	6.63	1	0	187041.46875	177419.390625	282745.125	235216.265625	177701.484375	202719.5	149930.6875	100897.8203125	150585.984375	NA	NA	169896.203125
"IsMasterProtein"	"Q96CT7"	"Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1"	0.036	"FALSE"	2.044	4	1	2	1	223	25.8	9.54	1.87	1	0	122543.6484375	453591.71875	NA	442926.65625	342933.125	165115.578125	213860.203125	NA	162812.484375	114343.0546875	NA	NA
"IsMasterProtein"	"Q13242"	"Serine/arginine-rich splicing factor 9 OS=Homo sapiens OX=9606 GN=SRSF9 PE=1 SV=1"	0.004	"FALSE"	3.068	4	1	6	1	221	25.5	8.65	4.84	1	0	660422.9375	565476.8125	576893	327899.6875	452521.40625	340264.8125	198190.4375	282902.59375	221571.515625	214242.21875	226670.546875	210070.03125
"IsMasterProtein"	"Q6ICH7"	"Aspartate beta-hydroxylase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ASPHD2 PE=2 SV=1"	0.007	"FALSE"	2.874	3	1	6	1	369	41.7	7.5	12.2	1	0	8920473	7386782.5	13902559	4571595.5	5017474.5	4196535.5	6052274	15084413	2371652.75	11820552	11989358	18956118
"IsMasterProtein"	"Q9H6R3"	"Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1"	0.011	"FALSE"	2.629	2	1	4	1	686	74.7	8.63	0	1	0	59270.796875	92157.328125	102021.328125	27560.1640625	23309.578125	38134.18359375	62296.1875	100007.2578125	88825.453125	56364.65234375	47130.76953125	48811.4921875
"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4"	0.007	"FALSE"	2.872	1	1	8	1	711	73.1	7.3	8.92	1	0	135016.125	155048.75	NA	NA	375585.4375	123825.828125	118851.96875	117480.4296875	138939.0625	109658.2734375	NA	NA
"IsMasterProtein"	"P49815"	"Tuberin OS=Homo sapiens OX=9606 GN=TSC2 PE=1 SV=2"	0.013	"FALSE"	2.535	0	1	8	1	1807	200.5	7.31	0	1	0	239115.65625	305433.125	279322.84375	36288.65234375	20400.41796875	43187.35546875	66476.8984375	67226.734375	89721.7109375	84417.5	101147.5390625	100245.3359375
"IsMasterProtein"	"Q15722"	"Leukotriene B4 receptor 1 OS=Homo sapiens OX=9606 GN=LTB4R PE=1 SV=2"	0.055	"FALSE"	1.888	3	1	2	1	352	37.5	11.11	1.96	1	0	1466656.5	1133108.5	1245087.25	1465342.5	1325833	1560849.25	2509130.75	2515523	3675169.25	2057281.875	1902133.875	2383319.75
"IsMasterProtein"	"Q13573"	"SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1"	0.001	"FALSE"	4.509	4	1	6	1	536	61.5	9.52	0	1	0	68188.9921875	91142.65625	96273.3671875	145106.875	148318.09375	120869.828125	62759.43359375	45825.30859375	56128.07421875	50865.3671875	62679.34375	48639.91796875
"IsMasterProtein"	"Q8N9R8"	"Protein SCAI OS=Homo sapiens OX=9606 GN=SCAI PE=1 SV=2"	0.023	"FALSE"	2.212	1	1	2	1	606	70.4	8.6	1.95	1	0	365106.96875	457746.9375	666342.5	232855.984375	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q9H792"	"Inactive tyrosine-protein kinase PEAK1 OS=Homo sapiens OX=9606 GN=PEAK1 PE=1 SV=4"	0.004	"FALSE"	3.094	0	1	4	1	1746	193	6.89	3.37	1	0	150113.8125	193036.609375	201724.171875	84760.0546875	74683.1953125	57968.0078125	30895.947265625	NA	23015.763671875	56276.390625	82161.9296875	47542.18359375
"IsMasterProtein"	"Q9Y4P1"	"Cysteine protease ATG4B OS=Homo sapiens OX=9606 GN=ATG4B PE=1 SV=2"	0	"FALSE"	6.733	4	1	13	1	393	44.3	5.07	27.12	1	0	488896.28125	281132.5	373528.71875	199562.8125	138071.4375	119695.78125	172587.65625	189235.90625	284124.96875	173919.65625	173382.671875	NA
"IsMasterProtein"	"Q96Q35"	"Flagellum-associated coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FLACC1 PE=1 SV=2"	0.055	"FALSE"	1.89	4	1	1	1	445	52.4	6.71	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q9H1H9"	"Kinesin-like protein KIF13A OS=Homo sapiens OX=9606 GN=KIF13A PE=1 SV=2"	0.024	"FALSE"	2.197	1	1	2	1	1805	202.2	5.6	0	1	0	35313.9375	57726.21484375	56106.4140625	38988.640625	69685.609375	33503.96484375	23598.44140625	19351.91015625	36935.015625	63889.953125	70491.5703125	79753.5078125
"IsMasterProtein"	"Q99805"	"Transmembrane 9 superfamily member 2 OS=Homo sapiens OX=9606 GN=TM9SF2 PE=1 SV=1"	0	"FALSE"	6.571	2	1	30	1	663	75.7	7.44	97.8	1	0	1089950.5	1298008.125	985945	423152.5625	553504.4375	524610.625	473397.96875	559946.75	713998.8125	890825.8125	1282463.25	1144764.25
"IsMasterProtein"	"Q96AZ6"	"Interferon-stimulated gene 20 kDa protein OS=Homo sapiens OX=9606 GN=ISG20 PE=1 SV=2"	0.051	"FALSE"	1.924	9	1	3	1	181	20.4	8.92	0	1	0	89832.84375	84800.0390625	91518.1328125	132884.484375	121587.6796875	113343.3515625	63113.609375	59209.15625	44316.890625	NA	73334.6953125	NA
"IsMasterProtein"	"P82979"	"SAP domain-containing ribonucleoprotein OS=Homo sapiens OX=9606 GN=SARNP PE=1 SV=3"	0.032	"FALSE"	2.081	4	1	6	1	210	23.7	6.42	1.73	1	0	43262.6015625	58661.40625	64208.4609375	129154.296875	126409.0859375	88961.625	58655.83203125	NA	NA	NA	74436.84375	64792.2578125
"IsMasterProtein"	"P48449"	"Lanosterol synthase OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1"	0.001	"FALSE"	3.943	2	1	2	1	732	83.3	6.61	0	1	0	NA	57928.0703125	51816.93359375	40507.66796875	40068.22265625	38982.546875	25824.767578125	28320.078125	26226.533203125	25554.126953125	29601.154296875	30694.8046875
"IsMasterProtein"	"Q8N302"	"Angiogenic factor with G patch and FHA domains 1 OS=Homo sapiens OX=9606 GN=AGGF1 PE=1 SV=2"	0.012	"FALSE"	2.573	1	1	1	1	714	80.9	5.44	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q9BVK6"	"Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2"	0.024	"FALSE"	2.2	9	1	4	1	235	27.3	8.02	0	1	0	367596.375	130522.0859375	356155.46875	980747.4375	886415.125	871089.5625	163480.65625	491984.5625	148351.46875	410584.40625	341642.5625	342090.71875
"IsMasterProtein"	"Q12846"	"Syntaxin-4 OS=Homo sapiens OX=9606 GN=STX4 PE=1 SV=2"	0.001	"FALSE"	5.094	5	1	18	1	297	34.2	6.28	7.15	1	0	358171.625	254104.015625	369961.25	128724.9921875	207800.59375	147923.15625	382243.3125	297798	377781.34375	381730.46875	343775.84375	378582.90625
"IsMasterProtein"	"Q8IZ21"	"Phosphatase and actin regulator 4 OS=Homo sapiens OX=9606 GN=PHACTR4 PE=1 SV=1"	0	"FALSE"	6.131	2	1	6	1	702	78.2	6.62	9.96	1	0	181216.46875	192933.359375	240992.046875	144231.09375	143947.5625	146449.75	110136.1171875	NA	NA	81474.796875	NA	157597.078125
"IsMasterProtein"	"Q01415"	"N-acetylgalactosamine kinase OS=Homo sapiens OX=9606 GN=GALK2 PE=1 SV=1"	0.002	"FALSE"	3.435	2	1	4	1	458	50.3	6.61	5.48	1	0	218319.34375	246119.703125	223644.9375	150720.03125	NA	135004.109375	152371.59375	190220.953125	131843.734375	94871.65625	93182.6875	108003.4609375
"IsMasterProtein"	"A2VCT4"	"TREMBL:A2VCT4;Q0VDS4;Q6IFX4 Tax_Id=10090 Gene_Symbol=Krt39 keratin 39"	0.04	"TRUE"	2.015	3	1	1	1	482	54.3	5.24	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q92785"	"Zinc finger protein ubi-d4 OS=Homo sapiens OX=9606 GN=DPF2 PE=1 SV=2"	0.001	"FALSE"	4.642	4	1	11	1	391	44.1	6.33	0	1	0	221897.0625	379978.53125	245814.40625	206996.84375	161204.5625	176030.921875	118923.890625	123598.3828125	120121.0078125	134518.140625	136444.421875	127676.09375
"IsMasterProtein"	"Q8N0V5"	"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase OS=Homo sapiens OX=9606 GN=GCNT2 PE=1 SV=1"	0.001	"FALSE"	4.244	4	1	2	1	402	45.8	7.18	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q8IWE5"	"Pleckstrin homology domain-containing family M member 2 OS=Homo sapiens OX=9606 GN=PLEKHM2 PE=1 SV=2"	0.016	"FALSE"	2.481	1	1	1	1	1019	112.7	4.93	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"P57740"	"Nuclear pore complex protein Nup107 OS=Homo sapiens OX=9606 GN=NUP107 PE=1 SV=1"	0.004	"FALSE"	3.164	2	1	5	1	925	106.3	5.43	0	1	0	73034.3515625	81257.203125	95550.7734375	12887.228515625	NA	30295.234375	38119.640625	40156.796875	57562.14453125	63268.3515625	46163.96484375	62453.78515625
"IsMasterProtein"	"P53611"	"Geranylgeranyl transferase type-2 subunit beta OS=Homo sapiens OX=9606 GN=RABGGTB PE=1 SV=2"	0.001	"FALSE"	4.431	3	1	12	1	331	36.9	5.03	18.24	1	0	1304282.25	2112190.25	2226917	1531977.75	734198.6875	861328.625	2267522.75	1742837.25	1906010.125	1245669.375	806642.9375	1563293
"IsMasterProtein"	"Q53F19"	"Nuclear cap-binding protein subunit 3 OS=Homo sapiens OX=9606 GN=NCBP3 PE=1 SV=2"	0	"FALSE"	5.604	2	1	3	1	620	70.5	5.73	6.8	1	0	717664.3125	934140.25	819573.25	414927.53125	266514.84375	581856.875	232140.5625	137073.515625	247996.765625	249935.53125	394506.09375	369719.75
"IsMasterProtein"	"O00399"	"Dynactin subunit 6 OS=Homo sapiens OX=9606 GN=DCTN6 PE=1 SV=1"	0.001	"FALSE"	4.187	9	1	7	1	190	20.7	6.32	0	1	0	113212.40625	138670.359375	136525.421875	97210.9609375	94529.515625	135938.875	82741.1484375	143915.875	135553	208034.296875	173782.796875	228859.5625
"IsMasterProtein"	"Q03426"	"Mevalonate kinase OS=Homo sapiens OX=9606 GN=MVK PE=1 SV=1"	0.03	"FALSE"	2.106	2	1	1	1	396	42.4	6.46	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"P63173"	"60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2"	0.001	"FALSE"	4.802	19	1	13	1	70	8.2	10.1	11.44	1	0	545808.625	579816.9375	412140.0625	295222.28125	115866.234375	259160.640625	158014.203125	180828.203125	271318.03125	228786.046875	185617.09375	299367.46875
"IsMasterProtein"	"P06746"	"DNA polymerase beta OS=Homo sapiens OX=9606 GN=POLB PE=1 SV=3"	0.003	"FALSE"	3.304	3	1	2	1	335	38.2	8.95	1.74	1	0	270104.625	263545.4375	NA	430961.625	394940.09375	358549.5625	200751.296875	NA	NA	203336.890625	166598.9375	NA
"IsMasterProtein"	"Q15185"	"Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1"	0.002	"FALSE"	3.466	5	1	18	1	160	18.7	4.54	20.9	1	0	4455043	6511964	4931389	4493572	4911575.5	2655708.75	1734223.375	1831547.625	2503513.5	3362375	2502035.5	2199070.75
"IsMasterProtein"	"Q96B67"	"Arrestin domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ARRDC3 PE=1 SV=1"	0.001	"FALSE"	4.774	5	1	5	1	414	46.4	6.6	0	1	0	54144.40625	60788.26171875	59295.125	NA	NA	NA	17752.109375	25333.416015625	30266.490234375	32784.6328125	45208.6328125	47820.9921875
"IsMasterProtein"	"Q06828"	"Fibromodulin OS=Homo sapiens OX=9606 GN=FMOD PE=1 SV=2"	0	"FALSE"	6.347	3	1	10	1	376	43.2	6.04	26.02	1	0	168235.984375	148882.3125	302172.28125	228848.6875	272550.75	166325.984375	102557.9140625	175553.09375	59562.640625	168076.953125	238476.78125	339296.46875
"IsMasterProtein"	"Q6AI08"	"HEAT repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=HEATR6 PE=1 SV=1"	0.001	"FALSE"	5.346	1	1	1	1	1181	128.7	7.03	2.57	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"P04196"	"Histidine-rich glycoprotein OS=Homo sapiens OX=9606 GN=HRG PE=1 SV=1"	0.044	"FALSE"	1.977	1	1	6	1	525	59.5	7.5	2	1	0	1844446.75	2158831	2257931.5	989863.875	994608.375	NA	3673442.25	2585039	2423213	1269480.625	NA	1992125.125
"IsMasterProtein"	"Q13526"	"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1"	0.001	"FALSE"	4.794	12	1	2	1	163	18.2	8.82	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"P04258"	"SWISS-PROT:P04258 (Bos taurus) Similar to Collagen alpha 1(III) chain"	0	"TRUE"	6.598	1	1	6	1	1466	138.4	6.43	23.77	1	0	324131.28125	NA	758400.625	NA	NA	NA	192635.296875	621311.75	NA	766985.4375	886758.4375	1141364.25
"IsMasterProtein"	"P49748"	"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1"	0.016	"FALSE"	2.468	2	1	5	1	655	70.3	8.75	9.71	1	0	156063.703125	145278.796875	109845.3984375	NA	95445.2890625	NA	82968.8359375	102956.6484375	116303.1171875	NA	52512.25	34215.81640625
"IsMasterProtein"	"Q9BXJ0"	"Complement C1q tumor necrosis factor-related protein 5 OS=Homo sapiens OX=9606 GN=C1QTNF5 PE=1 SV=1"	0.005	"FALSE"	3.01	4	1	4	1	243	25.3	6.54	0	1	0	627083.5	658920.25	530184.5625	89191.3984375	154426.65625	132251.421875	121385.890625	125494.2734375	130684.53125	NA	NA	NA
"IsMasterProtein"	"Q86VQ6"	"Thioredoxin reductase 3 OS=Homo sapiens OX=9606 GN=TXNRD3 PE=1 SV=4"	0.007	"FALSE"	2.86	2	1	1	1	643	70.6	7.87	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q8IWT0"	"Protein archease OS=Homo sapiens OX=9606 GN=ZBTB8OS PE=1 SV=2"	0.004	"FALSE"	3.099	6	1	1	1	167	19.5	4.49	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IsMasterProtein"	"Q9UIV1"	"CCR4-NOT transcription complex subunit 7 OS=Homo sapiens OX=9606 GN=CNOT7 PE=1 SV=3"	0.003	"FALSE"	3.377	4	1	2	1	285	32.7	4.84	0	1	0	144619.28125	173978.984375	201268.390625	103081.40625	74369.265625	86039.7109375	NA	78939.1953125	122437.1328125	69711.2421875	65773.2890625	80121.078125
"IsMasterProtein"	"Q9UFC0"	"Leucine-rich repeat and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=LRWD1 PE=1 SV=2"	0.004	"FALSE"	3.198	2	1	3	1	647	70.8	7.21	0	1	0	155594.4375	290548.96875	254080.96875	NA	NA	NA	NA	230139.1875	295456.125	118369.203125	108930.015625	126694.7109375
"IsMasterProtein"	"Q8NDH3"	"Probable aminopeptidase NPEPL1 OS=Homo sapiens OX=9606 GN=NPEPL1 PE=1 SV=3"	0.008	"FALSE"	2.77	3	1	1	1	523	55.8	6.87	0	1	0	533968.5	230472.03125	258806.78125	94094.46875	110944.5078125	122285.7578125	152296.140625	205292.171875	201197.046875	148094.484375	156510.328125	199293.90625
